"","character","frequency","stroke_num","scaled_freq"
"11399","""峿""",8,10,-0.130279698036964
"11400","""峹""",8,10,-0.130279698036964
"11401","""捘""",8,10,-0.130279698036964
"11402","""栒""",8,10,-0.130279698036964
"11403","""毤""",8,10,-0.130279698036964
"11404","""浶""",8,10,-0.130279698036964
"11405","""洯""",8,10,-0.130279698036964
"11406","""浽""",8,10,-0.130279698036964
"11407","""烢""",8,10,-0.130279698036964
"11408","""烒""",8,10,-0.130279698036964
"11409","""珛""",8,10,-0.130279698036964
"11410","""畟""",8,10,-0.130279698036964
"11411","""痄""",8,10,-0.130279698036964
"11412","""笊""",8,10,-0.130279698036964
"11413","""罞""",8,10,-0.130279698036964
"11414","""耖""",8,10,-0.130279698036964
"11415","""茭""",8,10,-0.130279698036964
"11416","""蚔""",8,10,-0.130279698036964
"11417","""趵""",8,10,-0.130279698036964
"11418","""郚""",8,10,-0.130279698036964
"11419","""釢""",8,10,-0.130279698036964
"11420","""髟""",8,10,-0.130279698036964
"11421","""偛""",8,11,-0.130279698036964
"11422","""偢""",8,11,-0.130279698036964
"11423","""偣""",8,11,-0.130279698036964
"11424","""唲""",8,11,-0.130279698036964
"11425","""堔""",8,11,-0.130279698036964
"11426","""埧""",8,11,-0.130279698036964
"11427","""娾""",8,11,-0.130279698036964
"11428","""婂""",8,11,-0.130279698036964
"11429","""崥""",8,11,-0.130279698036964
"11430","""崣""",8,11,-0.130279698036964
"11431","""惝""",8,11,-0.130279698036964
"11432","""掭""",8,11,-0.130279698036964
"11433","""掝""",8,11,-0.130279698036964
"11434","""晛""",8,11,-0.130279698036964
"11435","""桼""",8,11,-0.130279698036964
"11436","""桾""",8,11,-0.130279698036964
"11437","""殍""",8,11,-0.130279698036964
"11438","""涾""",8,11,-0.130279698036964
"11439","""烰""",8,11,-0.130279698036964
"11440","""珶""",8,11,-0.130279698036964
"11441","""珸""",8,11,-0.130279698036964
"11442","""珿""",8,11,-0.130279698036964
"11443","""祪""",8,11,-0.130279698036964
"11444","""笰""",8,11,-0.130279698036964
"11445","""笱""",8,11,-0.130279698036964
"11446","""紵""",8,11,-0.130279698036964
"11447","""脭""",8,11,-0.130279698036964
"11448","""脧""",8,11,-0.130279698036964
"11449","""莔""",8,11,-0.130279698036964
"11450","""莋""",8,11,-0.130279698036964
"11451","""莥""",8,11,-0.130279698036964
"11452","""莦""",8,11,-0.130279698036964
"11453","""莚""",8,12,-0.130279698036964
"11454","""虙""",8,11,-0.130279698036964
"11455","""蛃""",8,11,-0.130279698036964
"11456","""袚""",8,10,-0.130279698036964
"11457","""觙""",8,11,-0.130279698036964
"11458","""訰""",8,11,-0.130279698036964
"11459","""貥""",8,11,-0.130279698036964
"11460","""郪""",8,11,-0.130279698036964
"11461","""釸""",8,11,-0.130279698036964
"11462","""釪""",8,11,-0.130279698036964
"11463","""傛""",8,12,-0.130279698036964
"11464","""喥""",8,12,-0.130279698036964
"11465","""喓""",8,12,-0.130279698036964
"11466","""堮""",8,12,-0.130279698036964
"11467","""婸""",8,12,-0.130279698036964
"11468","""媥""",8,12,-0.130279698036964
"11469","""媕""",8,12,-0.130279698036964
"11470","""媓""",8,12,-0.130279698036964
"11471","""幁""",8,12,-0.130279698036964
"11472","""惁""",8,12,-0.130279698036964
"11473","""愄""",8,12,-0.130279698036964
"11474","""揎""",8,12,-0.130279698036964
"11475","""揇""",8,12,-0.130279698036964
"11476","""梴""",8,12,-0.130279698036964
"11477","""棆""",8,12,-0.130279698036964
"11478","""棎""",8,12,-0.130279698036964
"11479","""棦""",8,12,-0.130279698036964
"11480","""殔""",8,12,-0.130279698036964
"11481","""湝""",8,12,-0.130279698036964
"11482","""渳""",8,12,-0.130279698036964
"11483","""湥""",8,12,-0.130279698036964
"11484","""牋""",8,12,-0.130279698036964
"11485","""牚""",8,12,-0.130279698036964
"11486","""猳""",8,12,-0.130279698036964
"11487","""琭""",8,12,-0.130279698036964
"11488","""粞""",8,12,-0.130279698036964
"11489","""絧""",8,12,-0.130279698036964
"11490","""絏""",8,12,-0.130279698036964
"11491","""胾""",8,12,-0.130279698036964
"11492","""臷""",8,12,-0.130279698036964
"11493","""菨""",8,12,-0.130279698036964
"11494","""萆""",8,12,-0.130279698036964
"11495","""覕""",8,12,-0.130279698036964
"11496","""貹""",8,12,-0.130279698036964
"11497","""貵""",8,12,-0.130279698036964
"11498","""趀""",8,12,-0.130279698036964
"11499","""跅""",8,12,-0.130279698036964
"11500","""軹""",8,12,-0.130279698036964
"11501","""軦""",8,12,-0.130279698036964
"11502","""軵""",8,12,-0.130279698036964
"11503","""逯""",8,12,-0.130279698036964
"11504","""郹""",8,12,-0.130279698036964
"11505","""酟""",8,12,-0.130279698036964
"11506","""鈊""",8,12,-0.130279698036964
"11507","""釿""",8,12,-0.130279698036964
"11508","""閍""",8,12,-0.130279698036964
"11509","""雈""",8,12,-0.130279698036964
"11510","""靮""",8,12,-0.130279698036964
"11511","""傿""",8,13,-0.130279698036964
"11512","""嗛""",8,13,-0.130279698036964
"11513","""嗕""",8,13,-0.130279698036964
"11514","""塨""",8,13,-0.130279698036964
"11515","""塛""",8,13,-0.130279698036964
"11516","""嫆""",8,13,-0.130279698036964
"11517","""嫊""",8,13,-0.130279698036964
"11518","""媶""",8,13,-0.130279698036964
"11519","""媐""",8,13,-0.130279698036964
"11520","""尳""",8,13,-0.130279698036964
"11521","""廅""",8,13,-0.130279698036964
"11522","""愮""",8,13,-0.130279698036964
"11523","""揫""",8,13,-0.130279698036964
"11524","""搋""",8,13,-0.130279698036964
"11525","""朠""",8,13,-0.130279698036964
"11526","""楟""",8,13,-0.130279698036964
"11527","""棰""",8,13,-0.130279698036964
"11528","""椻""",8,13,-0.130279698036964
"11529","""楒""",8,13,-0.130279698036964
"11530","""溛""",8,13,-0.130279698036964
"11531","""滁""",8,13,-0.130279698036964
"11532","""溒""",8,13,-0.130279698036964
"11533","""溮""",8,13,-0.130279698036964
"11534","""煡""",8,13,-0.130279698036964
"11535","""煟""",8,13,-0.130279698036964
"11536","""犌""",8,13,-0.130279698036964
"11537","""犐""",8,13,-0.130279698036964
"11538","""瑆""",8,13,-0.130279698036964
"11539","""皵""",8,13,-0.130279698036964
"11540","""碡""",8,14,-0.130279698036964
"11541","""碙""",8,13,-0.130279698036964
"11542","""硻""",8,13,-0.130279698036964
"11543","""禂""",8,13,-0.130279698036964
"11544","""稢""",8,13,-0.130279698036964
"11545","""綌""",8,13,-0.130279698036964
"11546","""綄""",8,12,-0.130279698036964
"11547","""罨""",8,13,-0.130279698036964
"11548","""腷""",8,13,-0.130279698036964
"11549","""腯""",8,13,-0.130279698036964
"11550","""葹""",8,13,-0.130279698036964
"11551","""萷""",8,13,-0.130279698036964
"11552","""葋""",8,13,-0.130279698036964
"11553","""蒎""",8,13,-0.130279698036964
"11554","""裌""",8,12,-0.130279698036964
"11555","""覅""",8,13,-0.130279698036964
"11556","""詵""",8,13,-0.130279698036964
"11557","""貄""",8,13,-0.130279698036964
"11558","""趎""",8,13,-0.130279698036964
"11559","""跰""",8,13,-0.130279698036964
"11560","""跐""",8,12,-0.130279698036964
"11561","""鉠""",8,13,-0.130279698036964
"11562","""鉣""",8,13,-0.130279698036964
"11563","""馯""",8,13,-0.130279698036964
"11564","""骭""",8,13,-0.130279698036964
"11565","""僪""",8,14,-0.130279698036964
"11566","""嗼""",8,14,-0.130279698036964
"11567","""嗹""",8,14,-0.130279698036964
"11568","""墋""",8,14,-0.130279698036964
"11569","""墂""",8,14,-0.130279698036964
"11570","""嫫""",8,14,-0.130279698036964
"11571","""嵾""",8,14,-0.130279698036964
"11572","""廑""",8,14,-0.130279698036964
"11573","""憀""",8,14,-0.130279698036964
"11574","""慡""",8,14,-0.130279698036964
"11575","""戫""",8,14,-0.130279698036964
"11576","""摴""",8,14,-0.130279698036964
"11577","""撦""",8,14,-0.130279698036964
"11578","""摬""",8,14,-0.130279698036964
"11579","""摙""",8,14,-0.130279698036964
"11580","""敳""",8,14,-0.130279698036964
"11581","""榶""",8,14,-0.130279698036964
"11582","""榩""",8,14,-0.130279698036964
"11583","""榿""",8,14,-0.130279698036964
"11584","""漻""",8,14,-0.130279698036964
"11585","""漍""",8,14,-0.130279698036964
"11586","""犕""",8,14,-0.130279698036964
"11587","""瘑""",8,14,-0.130279698036964
"11588","""睯""",8,14,-0.130279698036964
"11589","""碫""",8,14,-0.130279698036964
"11590","""碢""",8,14,-0.130279698036964
"11591","""禗""",8,14,-0.130279698036964
"11592","""禈""",8,14,-0.130279698036964
"11593","""稨""",8,14,-0.130279698036964
"11594","""窨""",8,14,-0.130279698036964
"11595","""箌""",8,14,-0.130279698036964
"11596","""箛""",8,14,-0.130279698036964
"11597","""箙""",8,14,-0.130279698036964
"11598","""舕""",8,14,-0.130279698036964
"11599","""蓂""",8,14,-0.130279698036964
"11600","""蓌""",8,14,-0.130279698036964
"11601","""蓖""",8,14,-0.130279698036964
"11602","""蒘""",8,14,-0.130279698036964
"11603","""蝆""",8,13,-0.130279698036964
"11604","""蜪""",8,14,-0.130279698036964
"11605","""裺""",8,13,-0.130279698036964
"11606","""觨""",8,14,-0.130279698036964
"11607","""誖""",8,14,-0.130279698036964
